src_id,src_numeric_id,name_en,name_ar,domain,institution,category,source_type,source_class,sector_category,sub_sector_tag,geographic_coverage,time_coverage_start,time_coverage_end,access_method,access_method_norm,auth_required,data_format,update_frequency,update_frequency_norm,cadence,cadence_norm,cadence_lag_tolerance,tier,reliability_score,confidence_grade,license,partnership_required,partnership_action_email,routing_function,dashboard_modules_linked,integration_targets,embedded_indicators,data_fields,transformation_notes,granularity_caveats,fallback_plan,admin_alert_trigger_condition,ingestion_method,ingestion_owner_agent,multilingual_required,glossary_terms_required,evidence_pack_flag,yeto_usage,yeto_module,coverage,typical_lag_days,typical_lag_text,notes,tags,status,active,url,url_raw,origin,ai_coach_prompt,auth_required_raw,access_method_norm_raw,update_frequency_norm_raw,cadence_norm_raw,cadence_lag_tolerance_raw,url_raw_original,source_class_label
SRC-0278,278,Kuwait Fund for Arab Economic Development – projects database,الصندوق الكويتي للتنمية - قاعدة المشاريع,www.kuwait-fund.org,Kuwait Fund,Donors & Humanitarian,,DOC_PDF,Donors & Humanitarian,Donor/Implementer Portals,Yemen (portfolio),2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc/Continuous,IRREGULAR,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,projects,Aid Flows & Accountability; Projects Map; Research Library,Aid Flows & Accountability; Projects Map; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Yemen (portfolio),1.0,Varies by series; see source docs,"Capture donor/implementer portfolios, press releases, and project details that may be missing from IATI/FTS.
Treat as official donor narrative; cross-check financial figures with IATI/FTS/OECD CRS when possible.","Aid Flows, Projects, Reconstruction",ACTIVE,True,https://www.kuwait-fund.org,https://www.kuwait-fund.org,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.kuwait-fund.org,Primary/Secondary
SRC-0258,258,MENAFATF – AML/CFT Mutual Evaluation & Typologies (Yemen relevant),MENAFATF - تقارير وتقييمات مكافحة غسل الأموال وتمويل الإرهاب,www.menafatf.org,MENAFATF,Sanctions & Compliance,,SANCTIONS_LIST,Sanctions & Compliance,AML/CFT,Region→Yemen,2010,2026,Web,WEB,No,PDF,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,documents,Banking & Finance; Research Library; Transparency & Accountability,Banking & Finance; Research Library; Transparency & Accountability,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Region→Yemen,,Varies by series; see source docs,"Contextual AML/CFT compliance risks; supports illicit finance risk notes and compliance tooltips in Banking & Finance pages.
Use for narrative risk overlays; do not infer illicit activity without direct evidence.","Banking, Compliance, Governance",ACTIVE,True,https://www.menafatf.org,https://www.menafatf.org,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.menafatf.org,Documents/Analysis
SRC-116,116,Middle East Eye & Yemen Press,,www.middleeasteye.net,,Media,,NEWS_MEDIA,Media,,Regional,2010,2026,WEB,WEB,No,Unknown,Daily,DAILY,DAILY,DAILY,2.0,T3,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provides investigative reports and commentary; narrative; cross‑check.,Media,ACTIVE,True,https://www.middleeasteye.net,[Middle East Eye](https://www.middleeasteye.net),extended,,Unknown,WEB,DAILY,DAILY,48 hours,https://www.middleeasteye.net,Documents/Analysis
SRC-0276,276,UAE Ministry of Foreign Affairs – International Cooperation / Yemen assistance pages,وزارة الخارجية الإماراتية - التعاون الدولي/مساعدات اليمن,www.mofa.gov.ae,UAE Government,Donors & Humanitarian,,DOC_PDF,Donors & Humanitarian,Donor/Implementer Portals,Yemen (portfolio),2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc/Continuous,IRREGULAR,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,projects,Aid Flows & Accountability; Projects Map; Research Library,Aid Flows & Accountability; Projects Map; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Yemen (portfolio),1.0,Varies by series; see source docs,"Capture donor/implementer portfolios, press releases, and project details that may be missing from IATI/FTS.
Treat as official donor narrative; cross-check financial figures with IATI/FTS/OECD CRS when possible.","Aid Flows, Projects, Reconstruction",ACTIVE,True,https://www.mofa.gov.ae,https://www.mofa.gov.ae,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.mofa.gov.ae,Primary/Secondary
SRC-0289,289,Natural Earth (Basemap and Geo Boundaries),Natural Earth (خرائط أساس وحدود),www.naturalearthdata.com,Natural Earth,Remote Sensing & Geospatial,,DATA_GEOSPATIAL,Remote Sensing & Geospatial,Basemaps,Global,2010,2026,Web,WEB,No,Shapefile/GeoJSON,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,A-,A,Public domain,False,partnerships@causewaygrp.com,structured_data,Maps & Spatial; Research Library,Maps & Spatial; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web download,DataOps,1,0,0,TBD,TBD,Global,,Varies by series; see source docs,"Basemap layers for maps and infographics; supports admin map rendering and offline fallback.
Not used for Yemen admin COD; only for generalized basemap layers.","Geospatial reference, Mapping",ACTIVE,True,https://www.naturalearthdata.com,https://www.naturalearthdata.com,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.naturalearthdata.com,Proxy/Geospatial
SRC-121,121,NOAA Integrated Surface Database (ISD),,www.ncei.noaa.gov,,Weather & climate,,DATA_NUMERIC,Weather & climate,,Global,2010,2026,WEB,WEB,No,Unknown,Hourly/daily,DAILY,DAILY,DAILY,2.0,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Provides weather observations (temperature, precipitation) from local stations; Yemen coverage may be limited; use for climate context.",Weather & climate,ACTIVE,True,https://www.ncei.noaa.gov/products/land-based-station/integrated-surface-database,[NOAA ISD](https://www.ncei.noaa.gov/products/land-based-station/integrated-surface-database),extended,,Unknown,WEB,DAILY,DAILY,48 hours,https://www.ncei.noaa.gov/products/land-based-station/integrated-surface-database,Documents/Analysis
SRC-0285,285,Norad – Aid results and statistics (Yemen queries),نوراد - نتائج وإحصاءات المساعدات (اليمن),www.norad.no,Norad,Donors & Humanitarian,,DOC_PDF,Donors & Humanitarian,Donor/Implementer Portals,Yemen (portfolio),2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc/Continuous,IRREGULAR,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,projects,Aid Flows & Accountability; Projects Map; Research Library,Aid Flows & Accountability; Projects Map; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Yemen (portfolio),1.0,Varies by series; see source docs,"Capture donor/implementer portfolios, press releases, and project details that may be missing from IATI/FTS.
Treat as official donor narrative; cross-check financial figures with IATI/FTS/OECD CRS when possible.","Aid Flows, Projects, Reconstruction",ACTIVE,True,https://www.norad.no,https://www.norad.no,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.norad.no,Primary/Secondary
SRC-0290,290,OpenStreetMap (OSM) – Yemen POIs and Infrastructure (with caution),OpenStreetMap (OSM) - نقاط اهتمام وبنية تحتية (بحذر),www.openstreetmap.org,OpenStreetMap Foundation,Remote Sensing & Geospatial,,DATA_GEOSPATIAL,Remote Sensing & Geospatial,Crowdsourced Infrastructure,Global→Yemen,2010,2026,Web/API,API,,OSM/GeoJSON,Ad-hoc,IRREGULAR,Continuous,IRREGULAR,,,B,B,ODbL,False,partnerships@causewaygrp.com,structured_data,Maps & Spatial; Research Library,Maps & Spatial; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",API connector,DataOps,1,0,0,TBD,TBD,Global→Yemen,1.0,Varies by series; see source docs,"Supplementary POI and infrastructure layers (roads, facilities) for mapping; helpful for logistics context.
Crowdsourced; verify critical facilities with UN datasets; do not use for sensitive locations.","Infrastructure, Logistics, Mapping",ACTIVE,True,https://www.openstreetmap.org,https://www.openstreetmap.org,,,Varies,API+WEB,IRREGULAR,IRREGULAR,per-source,https://www.openstreetmap.org,Proxy/Geospatial
SRC-107,107,Oxford Institute for Energy Studies,,www.oxfordenergy.org,,Energy research,,DOC_NARRATIVE,Energy research,,Think tank,2010,2026,WEB,WEB,No,Unknown,Occasional,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Papers on oil and gas markets; may include Yemen; narrative.,Energy research,ACTIVE,True,https://www.oxfordenergy.org,[OIES Publications](https://www.oxfordenergy.org),extended,,Unknown,WEB,OCCASIONAL,IRREGULAR,per-source,https://www.oxfordenergy.org,Documents/Analysis
SRC-0277,277,Qatar Fund for Development (QFFD) – Yemen,صندوق قطر للتنمية - اليمن,www.qatarfund.org.qa,Qatar Fund for Development,Donors & Humanitarian,,DOC_PDF,Donors & Humanitarian,Donor/Implementer Portals,Yemen (portfolio),2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc/Continuous,IRREGULAR,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,projects,Aid Flows & Accountability; Projects Map; Research Library,Aid Flows & Accountability; Projects Map; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Yemen (portfolio),1.0,Varies by series; see source docs,"Capture donor/implementer portfolios, press releases, and project details that may be missing from IATI/FTS.
Treat as official donor narrative; cross-check financial figures with IATI/FTS/OECD CRS when possible.","Aid Flows, Projects, Reconstruction",ACTIVE,True,https://www.qatarfund.org.qa,https://www.qatarfund.org.qa,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.qatarfund.org.qa,Primary/Secondary
SRC-069,69,Qatar Charity & Qatar Development Fund,,www.qcharity.org,,Aid,,DATA_NUMERIC,Aid,,Regional,2010,2026,WEB,WEB,No,Unknown,Continuous,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Aid programmes in Yemen; parse available information; treat with caution.,Aid,ACTIVE,True,https://www.qcharity.org,[Qatar Charity](https://www.qcharity.org),extended,,Unknown,WEB,IRREGULAR,IRREGULAR,per-source,https://www.qcharity.org,Documents/Analysis
SRC-095,95,Yemen Infrastructure Damage Database (UNDAC/REACH),,www.reach-initiative.org,,Damage assessment,,DATA_NUMERIC,Damage assessment,,UN/NGO,2010,2026,WEB,WEB,No,Unknown,Irregular,IRREGULAR,IRREGULAR,IRREGULAR,,T2,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Contains geolocated points of infrastructure damage (bridges, hospitals, schools) collected via satellite and field surveys.  Ingest as geospatial layer.",Damage assessment,ACTIVE,True,https://www.reach-initiative.org,[REACH Initiative Data](https://www.reach-initiative.org),extended,,Unknown,WEB,IRREGULAR,IRREGULAR,per-source,https://www.reach-initiative.org,Documents/Analysis
SRC-111,111,Reuters Yemen Economic News,,www.reuters.com,,Media,,NEWS_MEDIA,Media,,Global,2010,2026,WEB,WEB,No,Unknown,Daily,DAILY,DAILY,DAILY,2.0,T3,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"For narrative updates on oil exports, currency, port operations; treat as information; cross‑verify.",Media,ACTIVE,True,https://www.reuters.com/world/middle-east/,[Reuters Middle East business news](https://www.reuters.com/world/middle-east/),extended,,Unknown,WEB,DAILY,DAILY,48 hours,https://www.reuters.com/world/middle-east/,Documents/Analysis
SRC-115,115,Saba News Agency (Aden & Sana’a),,www.sabanew.net,,Media,,NEWS_MEDIA,Media,,National,2010,2026,WEB,WEB,No,Unknown,Daily,DAILY,DAILY,DAILY,2.0,T3,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Official news from both governments; use for announcements of policies, fuel price changes, etc.; treat with caution.",Media,ACTIVE,True,https://www.sabanew.net,"[Saba News](https://www.sabanew.net), [Saba (Sana’a)]",extended,,Unknown,WEB,DAILY,DAILY,48 hours,https://www.sabanew.net,Documents/Analysis
SRC-0275,275,Saudi Development and Reconstruction Program for Yemen (SDRPY),البرنامج السعودي لتنمية وإعمار اليمن (SDRPY),www.sdrpy.gov.sa,SDRPY,Donors & Humanitarian,,DOC_PDF,Donors & Humanitarian,Donor/Implementer Portals,Yemen (portfolio),2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc/Continuous,IRREGULAR,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,projects,Aid Flows & Accountability; Projects Map; Research Library,Aid Flows & Accountability; Projects Map; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Yemen (portfolio),1.0,Varies by series; see source docs,"Capture donor/implementer portfolios, press releases, and project details that may be missing from IATI/FTS.
Treat as official donor narrative; cross-check financial figures with IATI/FTS/OECD CRS when possible.","Aid Flows, Projects, Reconstruction",ACTIVE,True,https://www.sdrpy.gov.sa,https://www.sdrpy.gov.sa,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.sdrpy.gov.sa,Primary/Secondary
SRC-0228,228,Semantic Scholar (Research Search & Metadata),سيمنتيك سكولار (بحث وبيانات أبحاث),www.semanticscholar.org,Semantic Scholar (AI2),Technology & Discovery,,DATA_NUMERIC,Technology & Discovery,Research Discovery,Global,2010,2026,Web/API,API,,JSON/HTML,Ad-hoc,IRREGULAR,Daily,DAILY,,,B+,B,Publisher/AI2 terms,False,partnerships@causewaygrp.com,documents,Research Library,Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",API connector,DataOps,1,0,0,TBD,TBD,Global,1.0,Varies by series; see source docs,"Secondary academic discovery and de-duplication; enrich metadata (topics, authors, citations) for Yemen-focused research.
Use as supplemental discovery; prioritize OpenAlex/Crossref for canonical metadata.",All (Research Discovery),ACTIVE,True,https://www.semanticscholar.org,https://www.semanticscholar.org,,,Varies,API+WEB,IRREGULAR,DAILY,per-source,https://www.semanticscholar.org,Documents/Analysis
SRC-0230,230,SSRN (Social Science Research Network) – Yemen/Economics Queries,SSRN - بحث اليمن/الاقتصاد,www.ssrn.com,SSRN (Elsevier),Think Tanks & Academia,,DOC_PDF,Think Tanks & Academia,Working Papers,Global,2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Daily,DAILY,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,documents,Research Library; Transparency & Accountability,Research Library; Transparency & Accountability,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global,1.0,Varies by series; see source docs,"Supplemental source for working papers and early research on Yemen conflict-economy, aid effectiveness, and macro stabilization.
Use as discovery only; validate claims via primary sources.","Macro, Finance, Governance, Development",ACTIVE,True,https://www.ssrn.com,https://www.ssrn.com,,,No (public),WEB,IRREGULAR,DAILY,per-source,https://www.ssrn.com,Documents/Analysis
